text_clean,label_binary,label_multi,unanimous,n_hateful,n_offensive,n_neither
I got bitches tho.. That's all I got.,non-hateful,offensive,True,0,3,0
I got dirty birds hey shoot like Larry bird hey,non-hateful,neither,False,1,0,2
I got good credit. So my bitch credit gotta match mine,non-hateful,offensive,True,0,3,0
I got hella hoes,non-hateful,offensive,True,0,3,0
I got hoes I got fuckin hoes I got fuckin hoes !!!,non-hateful,offensive,True,0,3,0
I got hoes in different area codes,non-hateful,offensive,True,0,3,0
I got hoes. I got hoes. I got hoes. I got hoes.,non-hateful,offensive,True,0,3,0
I got lean I got work I got bands my nigguh,non-hateful,offensive,True,0,3,0
I got money and hoes money and hoes,non-hateful,offensive,True,0,3,0
I got more private tracks than public on my soundcloud. I needa finish these joints so i can sick em on yall hoes,non-hateful,offensive,True,0,3,0
I got more trust in drugs then these dumb ass bitches,non-hateful,offensive,True,0,3,0
I got my dawg Norris some blue flames for his bday dat bitch couldn't even drink it.... but u no Pop alcoholic ass downed it,non-hateful,offensive,True,0,3,0
"I got my mind on my money, all I needs a bad bitch so I can ride round the city and spend this cash with",non-hateful,offensive,True,0,3,0
"I got my own legacy bitches, fuck yall legacy [USER] [USER]",non-hateful,offensive,True,0,3,0
"I got my own rhythm and stroke patterns when I'm bout to nut, be still bitch.",non-hateful,offensive,True,0,3,0
"I got no pic up lines I stay on my grind I tell a bitch all the time ""bitch get in my car "" I got my 64 Ridin on Dayton spokes !",non-hateful,offensive,True,0,3,0
"I got so many horses , all the hoes say that its gorgeous ...   In tha air dats where my doors issssss",non-hateful,offensive,True,0,3,0
I got some bitch ass coworkers. I stay late every day last week I don't complain about them mfs. They stay late they send emails that I left,non-hateful,offensive,True,0,3,0
I got some lightskin pussy one time and the bitch damn near had me bout to propose.,non-hateful,offensive,True,0,3,0
"I got something for your ass, keep thinking I'm pussy",non-hateful,offensive,True,0,3,0
I got soo many funny pictures from yesterday 😂😭 bitches was fucced,non-hateful,offensive,True,0,3,0
"I got the streets in a head lock, I got yo bitch in a leg lock",non-hateful,offensive,True,0,3,0
I got the streets ina headlock i got yo bitch ina leg lock i do not fuck with the fed cops!! ❌,non-hateful,offensive,True,0,3,0
"I got the streets ina headlock, i got yo bitch ina leg lock!",non-hateful,offensive,True,0,3,0
I got the streetz ina head lock...i got yo bitch ina leg lock!,non-hateful,offensive,True,0,3,0
I got these 5 dominican hoes that randomly hit me up every so often & can't tell if they like me or tryna rob me.,non-hateful,offensive,True,0,3,0
I got this root beer chillin in the fridge imma crack that bitch open in a few,non-hateful,offensive,True,0,3,0
I got to get the trash out and make breakfast for the Frau and start laundry so y'all be good till I get back. Cracker Out!,non-hateful,neither,False,0,1,2
I got yo bitch dick whipped,non-hateful,offensive,True,0,3,0
I got. A lot. Of hoes.... All up on my dick,non-hateful,offensive,True,0,3,0
I gotta a bad bitch and all she do is bake cookies,non-hateful,offensive,True,0,3,0
I gotta admit i used tell bitches everything they wanted to hear Bighead change my ways a lil bit,non-hateful,offensive,True,0,3,0
I gotta bad bitch. always got her hair fixed. always n the mall wit her friends buying outfits,non-hateful,offensive,True,0,3,0
I gotta big head yah bitch I think it's crown sized,non-hateful,offensive,True,0,3,0
I gotta bitch to suck my dick till I nut spit it on my gut and slurp that shit back up ain't that a slut,non-hateful,offensive,False,1,2,0
I gotta bottle of liq at the crib when I get off I'm hitting dat bitch bare😩... the liq dat is!!!,non-hateful,offensive,True,0,3,0
I gotta get it while da gettin good my nigguh,non-hateful,offensive,True,0,3,0
I gotta give De Blasio credit. He is a man of his word. Nypd can't arrest niggas for weed anymore hahahaha fuuuuuck yoouuuuu bitch,non-hateful,offensive,True,0,3,0
I grew to hate blonde and primary colored weaves but that wouldn't stop me from requesting some good mouthwork.,non-hateful,neither,True,0,0,3
I grew up ina jungle wit the gorilla snakes & bird ass niggas 🐒🐍🐦,non-hateful,offensive,True,0,3,0
I grew up with niggahs don't trust no niggah no love for niggahs,non-hateful,offensive,False,1,2,0
I guarantee there will b some hot twats out tonight in dresses with no leggings and open toed shoes.,non-hateful,offensive,False,0,2,1
I guess bitches got it twisted and think I'm weak or something.. Do I look weak? Do I look scary? Do I look like somebody you finna pick w|?,non-hateful,offensive,True,0,3,0
I guess niccas think if they owe you money for so long you'll forget! 😒😒,non-hateful,offensive,True,0,3,0
I guess none of deez rappin ass niggas wanna throw dem bitches wit da big homie [USER],non-hateful,offensive,False,1,2,0
I guess that OH was a bitch I don't! Ha,non-hateful,offensive,True,0,3,0
I had 14 fags in the space ae 3 hours? Excuse me? #confused #wheresshitgoing,non-hateful,offensive,True,0,3,0
I had a date wit Irene nd that bitch stood me up matter of fact she stood da whole city up thanx you fucking Cunt Irene up ur ass no grease,non-hateful,offensive,False,1,2,0
"I had a dope ass parlay this week with San Fran... woulda won, but them hoes ran back the pick 6. SHIT BE RIGGED YO!",non-hateful,offensive,True,0,3,0
"I had a dream I was in 4th grade again with my class except as my current self and remember thinking ""you're crazy, you become a hoe, moron""",non-hateful,offensive,True,0,3,0
"I had a dumbass dr do that on a c-4, I was just like this dumb bitch",non-hateful,offensive,True,0,3,0
I had froyo with brownies for dinner tonight. Being an adult is making these executive decisions,non-hateful,neither,True,0,0,3
"I had liked this one bitch but, she always was in some shit causing some fucking drama",non-hateful,offensive,True,0,3,0
"I had the boldest side hoes, come out to me I front of my girl nd start touchin a nigguh",non-hateful,offensive,False,0,2,1
I had to hug the block. You bitches just wave at it,non-hateful,offensive,True,0,3,0
I had to unfollow some crazy asian bitch earlier lol I don't play,non-hateful,offensive,True,0,3,0
I had wack dick until I started messing with white hoes. They stuck around & let a young goon practice on em.,non-hateful,offensive,False,1,2,0
I hardly text back so these hoes love to phone me,non-hateful,offensive,True,0,3,0
"I hate ""chunky"" pasta sauce. KEEP PESKY VEGETABLES WAY FROM ME",non-hateful,neither,True,0,0,3
I hate Hashtag activism. No lie. I think 95% of it is trash.,non-hateful,neither,True,0,0,3
"I hate a "" think she know how to out head type bitch foh """,non-hateful,offensive,True,0,3,0
"I hate a ""Hacked at 20k"" ass hoe..",non-hateful,offensive,False,1,2,0
"I hate a ""I used to talk to her/him"" nigga or bitch like foh hater 😒 we never talked u jus know em",non-hateful,offensive,False,1,2,0
I hate a bitch that love a bitch that say she love a nigga too Confused ass bitch What you gon' do? Is you gay bitch? Is you straight bitch?,non-hateful,offensive,True,0,3,0
I hate a don't get shit done ass nigguh,non-hateful,offensive,True,0,3,0
"I hate a extra ass bitch or an extra ass nigga . you're doing too much , just stop . It's unnecessary .",non-hateful,offensive,False,1,2,0
I hate a nosey bitch like mind yah business,non-hateful,offensive,False,1,2,0
I hate a stuck up bitch. Likeeee stfu. You ain't shit special.,non-hateful,offensive,True,0,3,0
I hate a trash bad bitch,non-hateful,offensive,False,1,2,0
I hate a wishy washy bitch,non-hateful,offensive,False,1,2,0
I hate all these industry fags. I hope they all get the Nigerian Summer Flu,hateful,hateful,False,2,1,0
I hate baldheadass bitches 😑 [URL],non-hateful,offensive,False,1,2,0
"I hate being profiled. I'm not ""country"", I'm not a ""hick"". I'm Eric Dean Vestal, and I'm doing what makes me happy, not anything else.👌👋",non-hateful,neither,True,0,0,3
I hate bitch made niggas that think as soon as they get some pussy theyre bad ass. Youre 18 as a junior and you bang freshman. #bitchnigga,non-hateful,offensive,False,1,2,0
I hate bitches but ugly and//or fat bitches are the worst,non-hateful,offensive,False,1,2,0
I hate bitches that fish for compliments,non-hateful,offensive,True,0,3,0
I hate bitches that have attitudes all the time,non-hateful,offensive,True,0,3,0
"I hate bitches that wear those fake ass ray bans, they're only $100 stop being cheap.",non-hateful,offensive,True,0,3,0
I hate bitches who thinks everyone wants their nasty ass like no ✋ you're not cute 😒,non-hateful,offensive,True,0,3,0
I hate bitches with bad eyebrows,non-hateful,offensive,True,0,3,0
I hate bitches with thick eyebrows,non-hateful,offensive,True,0,3,0
I hate bitches. Thirsty ass bitches,non-hateful,offensive,False,1,2,0
"I hate drinking by myself. Everyone's so fucking boring now. Fuck you guys, I'll be fun by myself pussies ✌️",non-hateful,offensive,True,0,3,0
I hate dumb bitches,hateful,hateful,True,3,0,0
"I hate females that push their asses out as they walk. You know you look like a retarded Flamingo, right?",non-hateful,offensive,True,0,3,0
I hate ghetto bitches with a passion..,non-hateful,offensive,False,1,2,0
I hate going to parties where really fat bitches go and act like theyre the shit because theyre at the party. Like damn Nessie im here too,non-hateful,offensive,True,0,3,0
I hate hoes,non-hateful,offensive,True,0,3,0
"I hate hoes who be looking all nice nshit with their hair and nails done, but they kids look like they BARELY survived a tornado",non-hateful,offensive,True,0,3,0
I hate how girls bitch about   E V E R Y T H I N G,non-hateful,offensive,True,0,3,0
I hate my dog's name.. It sounds so ghetto. 😐,non-hateful,neither,False,0,1,2
"I hate people who talk loud, ignorant ass mother fuckers and ghetto people.",non-hateful,offensive,True,0,3,0
I hate pretty bitches that chill with lame niggas,non-hateful,offensive,False,1,2,0
I hate pulling into stores. Niggas be staring like they never seen a bitch drive a car with rims and a system. .,non-hateful,offensive,True,0,3,0
I hate pumpkin flavored items you other white bitches are crazy they're nasty 😷,non-hateful,offensive,True,0,3,0
I hate ratchet country hoes I'm ashamed,non-hateful,offensive,True,0,3,0
I hate self-rightous bitches in general but my people really get on my fucking nerve sometimes.,non-hateful,offensive,True,0,3,0
I hate stupid bitches who cry for stupid reasons,non-hateful,offensive,True,0,3,0
"I hate takin out the trash, I always be expecting a big ass dog to be in the alley or like a raccoon to jump out the dumpster",non-hateful,offensive,True,0,3,0
I hate texting boring bitches,non-hateful,offensive,True,0,3,0
I hate that I wake up early the morning after I drink. But the fact that there was a cold yellow gatorade in the fridge gets me so happy,non-hateful,neither,True,0,0,3
I hate that hoe ... She ain't bout shit,non-hateful,offensive,True,0,3,0
I hate that hoe oml 👊👊👊👊😡,non-hateful,offensive,True,0,3,0
"I hate that my mom says she trying to move out here... Like bitch the only reason your ""trying"" is because you don't have a place to live..",hateful,hateful,False,2,1,0
I hate that one random tear that comes out when you haven't blinked 😰like nigga stop being a bitch 💢,non-hateful,offensive,False,1,2,0
I hate that wee boy wae the squinty eyes in the game of thrones. #Suchaprick #hopehegetskilled,non-hateful,neither,False,1,0,2
I hate that when I have assigned seats they sit me by the most annoying bitches in the whole class.,non-hateful,offensive,False,1,2,0
"I hate the f-ing bus, I hate the f-ing bus, high ho the dairy-0 I hate the f-ing bus!",non-hateful,offensive,False,1,2,0
I hate the ghetto trash at the special school across the street from my building. All of them will grow up to be criminals.,hateful,hateful,True,3,0,0
I hate the white trash cops who raped and murdered my infant daughters and son.,hateful,hateful,True,3,0,0
I hate these hoes that look thick from the front them she pass u & her ass be missing,non-hateful,offensive,True,0,3,0
I hate this cookie built bitch 😂,non-hateful,offensive,True,0,3,0
I hate those kids in your class that are always complaining and just being a bitch/douche to the teacher,non-hateful,offensive,False,1,2,0
"I hate tht hoe I make it SO hard just to talk, dont I? I get off topic, Dont I??  I get it poppin, Dont I? I'll end up stoppin, Wont I?",non-hateful,offensive,False,1,2,0
I hate twitter. Just a bunch of sexy bitches I can't have,non-hateful,offensive,True,0,3,0
I hate txtn this niggah man lol [USER],non-hateful,offensive,True,0,3,0
"I hate when I see a thick bitch on Instagram, then she show up looking like a teddy graham.",non-hateful,offensive,True,0,3,0
"I hate when I upload a pic with a caption that says ""me and my son"" and someone asks ""omg is that your son?"" ...No bitch I found him outside",non-hateful,offensive,True,0,3,0
